"","","","","",""
"","Topic","Class","DPP","PYQ","Status"
"","Simple Mechanism","","","",""
"","Velocity Analysis","","","",""
"","Acceleration Analysis","","","",""
"","Gear","","","",""
"","Gear Train","","","",""
"","Analysis of Single Slider Crank Mechanism","","","",""
"","Flywheel","","","",""
"","Balancing","","","",""
"","Vibration","","","",""
"","Gyroscopic Couple","","","",""
"","Cam and Follower","","","",""
"","Governor","","","",""
"","","","","",""
"","","✔️❌🔄","","",""
